split,class_name,label_kind,image_path,image_stem,num_felz_variants,chosen_variant,felz_raw_path,felz_boundary_path,felz_colored_path,felz_info_path
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_43.JPG,HLTY_43,1,HLTY_43_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_43_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_43_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_43_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_43_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_430.JPG,HLTY_430,1,HLTY_430_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_430_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_430_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_430_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_430_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_433.JPG,HLTY_433,1,HLTY_433_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_433_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_433_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_433_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_433_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_434.JPG,HLTY_434,1,HLTY_434_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_434_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_434_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_434_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_434_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_435.JPG,HLTY_435,1,HLTY_435_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_435_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_435_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_435_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_435_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_436.JPG,HLTY_436,1,HLTY_436_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_436_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_436_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_436_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_436_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_437.JPG,HLTY_437,1,HLTY_437_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_437_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_437_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_437_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_437_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_438.JPG,HLTY_438,1,HLTY_438_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_438_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_438_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_438_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_438_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_44.JPG,HLTY_44,1,HLTY_44_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_44_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_44_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_44_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_44_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_440.JPG,HLTY_440,1,HLTY_440_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_440_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_440_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_440_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_440_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_442.JPG,HLTY_442,1,HLTY_442_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_442_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_442_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_442_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_442_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_444.JPG,HLTY_444,1,HLTY_444_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_444_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_444_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_444_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_444_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_445.JPG,HLTY_445,1,HLTY_445_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_445_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_445_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_445_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_445_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_446.JPG,HLTY_446,1,HLTY_446_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_446_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_446_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_446_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_446_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_447.JPG,HLTY_447,1,HLTY_447_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_447_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_447_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_447_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_447_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_448.JPG,HLTY_448,1,HLTY_448_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_448_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_448_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_448_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_448_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_449.JPG,HLTY_449,1,HLTY_449_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_449_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_449_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_449_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_449_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_45.JPG,HLTY_45,1,HLTY_45_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_45_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_45_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_45_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_45_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_450.JPG,HLTY_450,1,HLTY_450_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_450_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_450_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_450_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_450_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_451.JPG,HLTY_451,1,HLTY_451_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_451_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_451_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_451_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_451_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_452.JPG,HLTY_452,1,HLTY_452_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_452_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_452_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_452_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_452_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_453.JPG,HLTY_453,1,HLTY_453_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_453_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_453_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_453_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_453_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_454.JPG,HLTY_454,1,HLTY_454_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_454_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_454_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_454_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_454_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_455.JPG,HLTY_455,1,HLTY_455_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_455_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_455_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_455_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_455_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_456.JPG,HLTY_456,1,HLTY_456_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_456_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_456_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_456_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_456_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_457.jpg,HLTY_457,1,HLTY_457_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_457_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_457_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_457_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_457_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_46.JPG,HLTY_46,1,HLTY_46_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_46_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_46_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_46_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_46_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_460.JPG,HLTY_460,1,HLTY_460_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_460_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_460_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_460_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_460_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_462.JPG,HLTY_462,1,HLTY_462_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_462_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_462_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_462_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_462_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_463.JPG,HLTY_463,1,HLTY_463_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_463_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_463_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_463_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_463_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_464.JPG,HLTY_464,1,HLTY_464_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_464_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_464_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_464_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_464_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_465.JPG,HLTY_465,1,HLTY_465_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_465_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_465_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_465_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_465_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_468.JPG,HLTY_468,1,HLTY_468_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_468_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_468_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_468_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_468_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_469.JPG,HLTY_469,1,HLTY_469_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_469_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_469_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_469_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_469_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_471.JPG,HLTY_471,1,HLTY_471_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_471_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_471_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_471_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_471_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_472.JPG,HLTY_472,1,HLTY_472_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_472_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_472_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_472_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_472_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_473.JPG,HLTY_473,1,HLTY_473_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_473_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_473_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_473_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_473_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_474.JPG,HLTY_474,1,HLTY_474_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_474_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_474_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_474_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_474_s80_0_sg0_5_ms20_info.txt
